District,Crop,Price Date,Crop Price (Rs per quintal)
Cuddalore,Rice,Dec-19,1435
Cuddalore,Rice,Feb-20,1445
Cuddalore,Rice,Feb-20,1430
Cuddalore,Rice,Aug-20,1260
Cuddalore,Rice,Sep-20,1275
Cuddalore,Rice,Nov-20,1270
Cuddalore,Rice,Jan-21,1405
Cuddalore,Rice,Mar-21,1365
Cuddalore,Rice,Mar-21,1265
Cuddalore,Rice,Aug-21,1270
Cuddalore,Rice,Nov-21,1355
Cuddalore,Rice,Apr-22,1400
Cuddalore,Rice,May-22,1340
Cuddalore,Rice,Aug-22,1255
Cuddalore,Rice,Sep-22,1365
Cuddalore,Rice,Dec-22,1280
Dharmapuri,Bengal Gram,Feb-15,5405
Dharmapuri,Bengal Gram,Feb-15,5410
Dharmapuri,Bengal Gram,Feb-15,5435
Dharmapuri,Bengal Gram,Mar-15,5345
Dharmapuri,Bengal Gram,Mar-15,5410
Dharmapuri,Bengal Gram,Mar-15,5340
Dharmapuri,Bengal Gram,Mar-15,5425
Dharmapuri,Bengal Gram,Mar-15,5390
Dharmapuri,Bengal Gram,May-15,5425
Dharmapuri,Bengal Gram,May-15,5520
Dharmapuri,Bengal Gram,May-15,5440
Dharmapuri,Bengal Gram,May-15,5500
Dharmapuri,Bengal Gram,May-15,5445
Dharmapuri,Bengal Gram,Jun-15,5365
Dharmapuri,Bengal Gram,Jun-15,5355
Dharmapuri,Bengal Gram,Jun-15,5350
Dharmapuri,Bengal Gram,Jun-15,5380
Dharmapuri,Bengal Gram,Jun-15,5520
Dharmapuri,Bengal Gram,Jul-15,5395
Dharmapuri,Bengal Gram,Jul-15,5415
Dharmapuri,Bengal Gram,Jul-15,5530
Dharmapuri,Bengal Gram,Jul-15,5340
Dharmapuri,Bengal Gram,Jul-15,5350
Dharmapuri,Bengal Gram,Aug-15,5455
Dharmapuri,Bengal Gram,Aug-15,5505
Dharmapuri,Bengal Gram,Aug-15,5525
Dharmapuri,Bengal Gram,Aug-15,5515
Dharmapuri,Bengal Gram,Sep-15,5435
Dharmapuri,Bengal Gram,Sep-15,5370
Dharmapuri,Bengal Gram,Sep-15,5440
Dharmapuri,Bengal Gram,Sep-15,5465
Dharmapuri,Bengal Gram,Sep-15,5480
Dharmapuri,Bengal Gram,Sep-15,5400
Dharmapuri,Bengal Gram,Oct-15,5390
Dharmapuri,Bengal Gram,Oct-15,5370
Dharmapuri,Bengal Gram,Oct-15,5510
Dharmapuri,Bengal Gram,Oct-15,5410
Dharmapuri,Bengal Gram,Oct-15,5520
Dharmapuri,Bengal Gram,Oct-15,5460
Dharmapuri,Bengal Gram,Nov-15,5425
Dharmapuri,Bengal Gram,Nov-15,5405
Dharmapuri,Bengal Gram,Nov-15,5375
Dharmapuri,Bengal Gram,Nov-15,5395
Dharmapuri,Bengal Gram,Nov-15,5470
Dharmapuri,Bengal Gram,Nov-15,5505
Dharmapuri,Bengal Gram,Dec-15,5470
Dharmapuri,Bengal Gram,Dec-15,5415
Dharmapuri,Bengal Gram,Dec-15,5535
Dharmapuri,Bengal Gram,Dec-15,5360
Dharmapuri,Bengal Gram,Dec-15,5460
Dharmapuri,Bengal Gram,Dec-15,5530
Dharmapuri,Bengal Gram,Jan-16,5505
Dharmapuri,Bengal Gram,Jan-16,5365
Dharmapuri,Bengal Gram,Jan-16,5460
Dharmapuri,Bengal Gram,Feb-16,5420
Dharmapuri,Bengal Gram,Feb-16,5495
Dharmapuri,Bengal Gram,Feb-16,5435
Dharmapuri,Bengal Gram,Feb-16,5525
Dharmapuri,Bengal Gram,Feb-16,5415
Dharmapuri,Bengal Gram,Mar-16,5425
Dharmapuri,Bengal Gram,Mar-16,5365
Dharmapuri,Bengal Gram,Mar-16,5520
Dharmapuri,Bengal Gram,Mar-16,5465
Dharmapuri,Bengal Gram,Mar-16,5400
Dharmapuri,Bengal Gram,Apr-16,5535
Dharmapuri,Bengal Gram,Apr-16,5355
Dharmapuri,Bengal Gram,Apr-16,5525
Dharmapuri,Bengal Gram,Apr-16,5415
Dharmapuri,Bengal Gram,Apr-16,5360
Dharmapuri,Bengal Gram,Apr-16,5355
Dharmapuri,Bengal Gram,May-16,5465
Dharmapuri,Bengal Gram,May-16,5510
Dharmapuri,Bengal Gram,May-16,5495
Dharmapuri,Bengal Gram,May-16,5400
Dharmapuri,Bengal Gram,May-16,5535
Dharmapuri,Bengal Gram,Jun-16,5425
Dharmapuri,Bengal Gram,Jun-16,5350
Dharmapuri,Bengal Gram,Jun-16,5350
Dharmapuri,Bengal Gram,Jun-16,5410
Dharmapuri,Bengal Gram,Jun-16,5360
Dharmapuri,Bengal Gram,Jun-16,5455
Dharmapuri,Bengal Gram,Jul-16,5475
Dharmapuri,Bengal Gram,Jul-16,5525
Dharmapuri,Bengal Gram,Jul-16,5405
Dharmapuri,Bengal Gram,Jul-16,5515
Dharmapuri,Bengal Gram,Aug-16,5360
Dharmapuri,Bengal Gram,Aug-16,5465
Dharmapuri,Bengal Gram,Sep-16,5490
Dharmapuri,Bengal Gram,Sep-16,5345
Dharmapuri,Bengal Gram,Sep-16,5535
Dharmapuri,Bengal Gram,Oct-16,5425
Dharmapuri,Bengal Gram,Oct-16,5515
Dharmapuri,Bengal Gram,Oct-16,5345
Dharmapuri,Bengal Gram,Nov-16,5440
Dharmapuri,Bengal Gram,Nov-16,5445
Dharmapuri,Bengal Gram,Nov-16,5355
Dharmapuri,Bengal Gram,Dec-16,5490
Dharmapuri,Bengal Gram,Feb-18,5350
Dharmapuri,Bengal Gram,Feb-18,5495
Dharmapuri,Bengal Gram,Feb-18,5355
Dharmapuri,Bengal Gram,Mar-18,5420
Dharmapuri,Bengal Gram,Mar-18,5510
Dharmapuri,Bengal Gram,Mar-18,5355
Dharmapuri,Bengal Gram,Apr-18,5345
Dharmapuri,Bengal Gram,Apr-18,5535
Dharmapuri,Bengal Gram,Apr-18,5475
Dharmapuri,Bengal Gram,May-18,5440
Dharmapuri,Bengal Gram,May-18,5445
Dharmapuri,Bengal Gram,May-18,5430
Dharmapuri,Bengal Gram,Jun-18,5385
Dharmapuri,Bengal Gram,Aug-20,5480
Dharmapuri,Bengal Gram,Mar-23,5460
Dharmapuri,Black Gram,Jan-20,6145
Dharmapuri,Black Gram,Jan-20,6055
Dharmapuri,Black Gram,Jan-20,6055
Dharmapuri,Black Gram,Feb-20,6070
Dharmapuri,Black Gram,Feb-20,6155
Dharmapuri,Black Gram,Feb-20,6080
Dharmapuri,Black Gram,Mar-20,6170
Dharmapuri,Black Gram,Mar-20,6210
Dharmapuri,Black Gram,Mar-20,6035
Dharmapuri,Black Gram,Apr-20,6215
Dharmapuri,Black Gram,Apr-20,6160
Dharmapuri,Black Gram,Apr-20,6085
Dharmapuri,Black Gram,May-20,6205
Dharmapuri,Black Gram,May-20,6185
Dharmapuri,Black Gram,May-20,6160
Dharmapuri,Black Gram,Jun-20,6125
Dharmapuri,Black Gram,Jun-20,6090
Dharmapuri,Black Gram,Jun-20,6025
Dharmapuri,Black Gram,Jul-20,6095
Dharmapuri,Black Gram,Jul-20,6095
Dharmapuri,Black Gram,Aug-20,6110
Dharmapuri,Black Gram,Aug-20,6100
Dharmapuri,Black Gram,Aug-20,6175
Dharmapuri,Black Gram,Sep-20,6035
Dharmapuri,Black Gram,Sep-20,6180
Dharmapuri,Black Gram,Sep-20,6060
Dharmapuri,Black Gram,Oct-20,6185
Dharmapuri,Black Gram,Oct-20,6220
Dharmapuri,Black Gram,Oct-20,6070
Dharmapuri,Black Gram,Nov-20,6195
Dharmapuri,Black Gram,Nov-20,6160
Dharmapuri,Black Gram,Nov-20,6045
Dharmapuri,Black Gram,Dec-20,6095
Dharmapuri,Black Gram,Dec-20,6185
Dharmapuri,Black Gram,Dec-20,6025
Dharmapuri,Black Gram,Jan-21,6190
Dharmapuri,Black Gram,Feb-21,6145
Dharmapuri,Black Gram,Feb-21,6220
Dharmapuri,Black Gram,Feb-21,6120
Dharmapuri,Black Gram,Mar-21,6215
Dharmapuri,Black Gram,Mar-21,6195
Dharmapuri,Black Gram,Mar-21,6125
Dharmapuri,Black Gram,Apr-21,6105
Dharmapuri,Black Gram,Apr-21,6105
Dharmapuri,Black Gram,Apr-21,6030
Dharmapuri,Black Gram,May-21,6070
Dharmapuri,Black Gram,May-21,6075
Dharmapuri,Black Gram,May-21,6030
Dharmapuri,Black Gram,Jun-21,6185
Dharmapuri,Black Gram,Jun-21,6185
Dharmapuri,Black Gram,Jul-21,6100
Dharmapuri,Black Gram,Jul-21,6120
Dharmapuri,Black Gram,Jul-21,6125
Dharmapuri,Black Gram,Aug-21,6090
Dharmapuri,Black Gram,Aug-21,6085
Dharmapuri,Black Gram,Aug-21,6125
Dharmapuri,Black Gram,Sep-21,6155
Dharmapuri,Black Gram,Sep-21,6130
Dharmapuri,Black Gram,Sep-21,6105
Dharmapuri,Black Gram,Oct-21,6080
Dharmapuri,Black Gram,Oct-21,6120
Dharmapuri,Black Gram,Nov-21,6175
Dharmapuri,Black Gram,Dec-21,6145
Dharmapuri,Black Gram,Dec-21,6070
Dharmapuri,Black Gram,Dec-21,6140
Dharmapuri,Black Gram,Jan-22,6045
Dharmapuri,Black Gram,Jan-22,6060
Dharmapuri,Black Gram,Jan-22,6060
Dharmapuri,Black Gram,Feb-22,6170
Dharmapuri,Black Gram,Feb-22,6140
Dharmapuri,Black Gram,Feb-22,6045
Dharmapuri,Black Gram,Mar-22,6025
Dharmapuri,Black Gram,Mar-22,6165
Dharmapuri,Black Gram,Mar-22,6095
Dharmapuri,Black Gram,Apr-22,6050
Dharmapuri,Black Gram,Apr-22,6130
Dharmapuri,Black Gram,Apr-22,6085
Dharmapuri,Black Gram,May-22,6075
Dharmapuri,Black Gram,May-22,6155
Dharmapuri,Black Gram,Jun-22,6220
Dharmapuri,Black Gram,Jun-22,6070
Dharmapuri,Black Gram,Jun-22,6050
Dharmapuri,Black Gram,Jul-22,6080
Dharmapuri,Black Gram,Jul-22,6150
Dharmapuri,Black Gram,Jul-22,6210
Dharmapuri,Black Gram,Aug-22,6180
Dharmapuri,Black Gram,Aug-22,6100
Dharmapuri,Black Gram,Aug-22,6065
Dharmapuri,Black Gram,Sep-22,6075
Dharmapuri,Black Gram,Sep-22,6195
Dharmapuri,Black Gram,Sep-22,6195
Dharmapuri,Black Gram,Oct-22,6030
Dharmapuri,Black Gram,Oct-22,6025
Dharmapuri,Black Gram,Nov-22,6020
Dharmapuri,Black Gram,Nov-22,6100
Dharmapuri,Black Gram,Nov-22,6025
Dharmapuri,Black Gram,Dec-22,6110
Dharmapuri,Black Gram,Dec-22,6040
Dharmapuri,Black Gram,Dec-22,6165
Dharmapuri,Black Gram,Jan-23,6090
Dharmapuri,Black Gram,Jan-23,6140
Dharmapuri,Black Gram,Jan-23,6110
Dharmapuri,Black Gram,Feb-23,6190
Dharmapuri,Black Gram,Feb-23,6200
Dharmapuri,Black Gram,Feb-23,6070
Dharmapuri,Black Gram,Mar-23,6220
Dharmapuri,Black Gram,Mar-23,6140
Dharmapuri,Black Gram,Mar-23,6185
Dharmapuri,Coconut,Jan-19,2335
Dharmapuri,Coconut,Jan-19,2345
Dharmapuri,Coconut,Feb-19,2325
Dharmapuri,Coconut,Feb-19,2495
Dharmapuri,Coconut,Mar-19,2335
Dharmapuri,Coconut,Mar-19,2495
Dharmapuri,Coconut,Apr-19,2330
Dharmapuri,Coconut,Apr-19,2385
Dharmapuri,Coconut,May-19,2460
Dharmapuri,Coconut,May-19,2470
Dharmapuri,Coconut,Jun-19,2440
Dharmapuri,Coconut,Jun-19,2420
Dharmapuri,Coconut,Jul-19,2365
Dharmapuri,Coconut,Jul-19,2330
Dharmapuri,Coconut,Aug-19,2480
Dharmapuri,Coconut,Aug-19,2465
Dharmapuri,Coconut,Sep-19,2345
Dharmapuri,Coconut,Sep-19,2340
Dharmapuri,Coconut,Oct-19,2460
Dharmapuri,Coconut,Oct-19,2430
Dharmapuri,Coconut,Nov-19,2410
Dharmapuri,Coconut,Nov-19,2430
Dharmapuri,Coconut,Dec-19,2425
Dharmapuri,Coconut,Dec-19,2330
Dharmapuri,Coconut,Jan-20,2480
Dharmapuri,Coconut,Jan-20,2405
Dharmapuri,Coconut,Feb-20,2395
Dharmapuri,Coconut,Feb-20,2410
Dharmapuri,Coconut,Mar-20,2400
Dharmapuri,Coconut,Mar-20,2315
Dharmapuri,Coconut,Apr-20,2330
Dharmapuri,Coconut,Apr-20,2370
Dharmapuri,Coconut,May-20,2430
Dharmapuri,Coconut,May-20,2415
Dharmapuri,Coconut,Jun-20,2355
Dharmapuri,Coconut,Jun-20,2435
Dharmapuri,Coconut,Jul-20,2400
Dharmapuri,Coconut,Jul-20,2495
Dharmapuri,Coconut,Aug-20,2435
Dharmapuri,Coconut,Aug-20,2345
Dharmapuri,Coconut,Sep-20,2445
Dharmapuri,Coconut,Sep-20,2425
Dharmapuri,Coconut,Oct-20,2375
Dharmapuri,Coconut,Oct-20,2330
Dharmapuri,Coconut,Nov-20,2460
Dharmapuri,Coconut,Nov-20,2475
Dharmapuri,Coconut,Dec-20,2355
Dharmapuri,Coconut,Dec-20,2435
Dharmapuri,Coconut,Jan-21,2355
Dharmapuri,Coconut,Jan-21,2450
Dharmapuri,Coconut,Feb-21,2370
Dharmapuri,Coconut,Feb-21,2330
Dharmapuri,Coconut,Mar-21,2480
Dharmapuri,Coconut,Mar-21,2385
Dharmapuri,Coconut,Apr-21,2315
Dharmapuri,Coconut,May-21,2385
Dharmapuri,Coconut,May-21,2445
Dharmapuri,Coconut,Jun-21,2390
Dharmapuri,Coconut,Jun-21,2450
Dharmapuri,Coconut,Jul-21,2435
Dharmapuri,Coconut,Jul-21,2455
Dharmapuri,Coconut,Aug-21,2315
Dharmapuri,Coconut,Aug-21,2340
Dharmapuri,Coconut,Sep-21,2340
Dharmapuri,Coconut,Sep-21,2410
Dharmapuri,Coconut,Oct-21,2445
Dharmapuri,Coconut,Oct-21,2315
Dharmapuri,Coconut,Nov-21,2360
Dharmapuri,Coconut,Nov-21,2480
Dharmapuri,Coconut,Dec-21,2345
Dharmapuri,Coconut,Dec-21,2430
Dharmapuri,Coconut,Jan-22,2305
Dharmapuri,Coconut,Jan-22,2370
Dharmapuri,Coconut,Feb-22,2500
Dharmapuri,Coconut,Feb-22,2455
Dharmapuri,Coconut,Mar-22,2320
Dharmapuri,Coconut,Mar-22,2470
Dharmapuri,Coconut,Apr-22,2340
Dharmapuri,Coconut,Apr-22,2385
Dharmapuri,Coconut,May-22,2360
Dharmapuri,Coconut,May-22,2335
Dharmapuri,Coconut,Jun-22,2335
Dharmapuri,Coconut,Jun-22,2310
Dharmapuri,Coconut,Jul-22,2465
Dharmapuri,Coconut,Jul-22,2330
Dharmapuri,Coconut,Aug-22,2315
Dharmapuri,Coconut,Aug-22,2375
Dharmapuri,Coconut,Sep-22,2420
Dharmapuri,Coconut,Sep-22,2360
Dharmapuri,Coconut,Oct-22,2455
Dharmapuri,Coconut,Oct-22,2365
Dharmapuri,Coconut,Nov-22,2380
Dharmapuri,Coconut,Dec-22,2315
Dharmapuri,Coconut,Dec-22,2490
Dharmapuri,Coconut,Jan-23,2400
Dharmapuri,Coconut,Jan-23,2410
Dharmapuri,Coconut,Feb-23,2395
Dharmapuri,Coconut,Feb-23,2385
Dharmapuri,Coconut,Mar-23,2450
Dharmapuri,Coconut,Mar-23,2475
Dharmapuri,Cotton,Jan-19,5735
Dharmapuri,Cotton,Jan-19,5680
Dharmapuri,Cotton,Jan-19,5570
Dharmapuri,Cotton,Feb-19,5580
Dharmapuri,Cotton,Feb-19,5745
Dharmapuri,Cotton,Feb-19,5645
Dharmapuri,Cotton,Feb-19,5625
Dharmapuri,Cotton,Mar-19,5590
Dharmapuri,Cotton,Mar-19,5725
Dharmapuri,Cotton,Mar-19,5685
Dharmapuri,Cotton,Apr-19,5645
Dharmapuri,Cotton,Apr-19,5585
Dharmapuri,Cotton,Apr-19,5605
Dharmapuri,Cotton,May-19,5720
Dharmapuri,Cotton,May-19,5615
Dharmapuri,Cotton,May-19,5705
Dharmapuri,Cotton,Jun-19,5730
Dharmapuri,Cotton,Jun-19,5560
Dharmapuri,Cotton,Jun-19,5655
Dharmapuri,Cotton,Jul-19,5560
Dharmapuri,Cotton,Jul-19,5730
Dharmapuri,Cotton,Jul-19,5725
Dharmapuri,Cotton,Aug-19,5715
Dharmapuri,Cotton,Aug-19,5580
Dharmapuri,Cotton,Aug-19,5635
Dharmapuri,Cotton,Sep-19,5725
Dharmapuri,Cotton,Sep-19,5735
Dharmapuri,Cotton,Sep-19,5730
Dharmapuri,Cotton,Oct-19,5725
Dharmapuri,Cotton,Oct-19,5750
Dharmapuri,Cotton,Oct-19,5660
Dharmapuri,Cotton,Nov-19,5745
Dharmapuri,Cotton,Nov-19,5715
Dharmapuri,Cotton,Nov-19,5740
Dharmapuri,Cotton,Nov-19,5650
Dharmapuri,Cotton,Dec-19,5560
Dharmapuri,Cotton,Dec-19,5675
Dharmapuri,Cotton,Dec-19,5640
Dharmapuri,Cotton,Jan-20,5725
Dharmapuri,Cotton,Jan-20,5620
Dharmapuri,Cotton,Jan-20,5635
Dharmapuri,Cotton,Feb-20,5655
Dharmapuri,Cotton,Feb-20,5730
Dharmapuri,Cotton,Feb-20,5580
Dharmapuri,Cotton,Mar-20,5645
Dharmapuri,Cotton,Mar-20,5750
Dharmapuri,Cotton,Mar-20,5750
Dharmapuri,Cotton,Apr-20,5665
Dharmapuri,Cotton,Apr-20,5745
Dharmapuri,Cotton,Apr-20,5740
Dharmapuri,Cotton,May-20,5665
Dharmapuri,Cotton,May-20,5690
Dharmapuri,Cotton,May-20,5730
Dharmapuri,Cotton,Jun-20,5630
Dharmapuri,Cotton,Jun-20,5605
Dharmapuri,Cotton,Jun-20,5635
Dharmapuri,Cotton,Jul-20,5650
Dharmapuri,Cotton,Jul-20,5585
Dharmapuri,Cotton,Jul-20,5735
Dharmapuri,Cotton,Jul-20,5745
Dharmapuri,Cotton,Aug-20,5620
Dharmapuri,Cotton,Aug-20,5655
Dharmapuri,Cotton,Aug-20,5645
Dharmapuri,Cotton,Sep-20,5665
Dharmapuri,Cotton,Sep-20,5655
Dharmapuri,Cotton,Sep-20,5710
Dharmapuri,Cotton,Oct-20,5605
Dharmapuri,Cotton,Oct-20,5635
Dharmapuri,Cotton,Oct-20,5610
Dharmapuri,Cotton,Nov-20,5745
Dharmapuri,Cotton,Nov-20,5655
Dharmapuri,Cotton,Nov-20,5555
Dharmapuri,Cotton,Dec-20,5590
Dharmapuri,Cotton,Dec-20,5660
Dharmapuri,Cotton,Dec-20,5710
Dharmapuri,Cotton,Jan-21,5740
Dharmapuri,Cotton,Jan-21,5620
Dharmapuri,Cotton,Jan-21,5675
Dharmapuri,Cotton,Feb-21,5660
Dharmapuri,Cotton,Feb-21,5580
Dharmapuri,Cotton,Feb-21,5615
Dharmapuri,Cotton,Mar-21,5570
Dharmapuri,Cotton,Mar-21,5555
Dharmapuri,Cotton,Mar-21,5590
Dharmapuri,Cotton,Apr-21,5570
Dharmapuri,Cotton,Apr-21,5635
Dharmapuri,Cotton,Apr-21,5625
Dharmapuri,Cotton,May-21,5675
Dharmapuri,Cotton,May-21,5675
Dharmapuri,Cotton,May-21,5665
Dharmapuri,Cotton,Jun-21,5685
Dharmapuri,Cotton,Jun-21,5705
Dharmapuri,Cotton,Jun-21,5745
Dharmapuri,Cotton,Jul-21,5560
Dharmapuri,Cotton,Jul-21,5700
Dharmapuri,Cotton,Jul-21,5700
Dharmapuri,Cotton,Jul-21,5640
Dharmapuri,Cotton,Aug-21,5635
Dharmapuri,Cotton,Aug-21,5690
Dharmapuri,Cotton,Aug-21,5575
Dharmapuri,Cotton,Sep-21,5560
Dharmapuri,Cotton,Sep-21,5705
Dharmapuri,Cotton,Sep-21,5580
Dharmapuri,Cotton,Oct-21,5655
Dharmapuri,Cotton,Oct-21,5605
Dharmapuri,Cotton,Oct-21,5675
Dharmapuri,Cotton,Nov-21,5585
Dharmapuri,Cotton,Nov-21,5680
Dharmapuri,Cotton,Nov-21,5745
Dharmapuri,Cotton,Dec-21,5720
Dharmapuri,Cotton,Dec-21,5615
Dharmapuri,Cotton,Dec-21,5575
Dharmapuri,Cotton,Jan-22,5555
Dharmapuri,Cotton,Jan-22,5715
Dharmapuri,Cotton,Jan-22,5565
Dharmapuri,Cotton,Feb-22,5600
Dharmapuri,Cotton,Feb-22,5635
Dharmapuri,Cotton,Feb-22,5750
Dharmapuri,Cotton,Mar-22,5685
Dharmapuri,Cotton,Mar-22,5695
Dharmapuri,Cotton,Mar-22,5570
Dharmapuri,Cotton,Apr-22,5740
Dharmapuri,Cotton,Apr-22,5680
Dharmapuri,Cotton,Apr-22,5605
Dharmapuri,Cotton,May-22,5585
Dharmapuri,Cotton,May-22,5610
Dharmapuri,Cotton,May-22,5590
Dharmapuri,Cotton,May-22,5745
Dharmapuri,Cotton,Jun-22,5655
Dharmapuri,Cotton,Jun-22,5605
Dharmapuri,Cotton,Jun-22,5695
Dharmapuri,Cotton,Jul-22,5685
Dharmapuri,Cotton,Jul-22,5595
Dharmapuri,Cotton,Jul-22,5565
Dharmapuri,Cotton,Aug-22,5670
Dharmapuri,Cotton,Aug-22,5600
Dharmapuri,Cotton,Aug-22,5730
Dharmapuri,Cotton,Sep-22,5740
Dharmapuri,Cotton,Sep-22,5590
Dharmapuri,Cotton,Sep-22,5630
Dharmapuri,Cotton,Oct-22,5640
Dharmapuri,Cotton,Oct-22,5630
Dharmapuri,Cotton,Oct-22,5610
Dharmapuri,Cotton,Nov-22,5680
Dharmapuri,Cotton,Nov-22,5565
Dharmapuri,Cotton,Nov-22,5570
Dharmapuri,Cotton,Dec-22,5620
Dharmapuri,Cotton,Dec-22,5705
Dharmapuri,Cotton,Dec-22,5660
Dharmapuri,Cotton,Jan-23,5655
Dharmapuri,Cotton,Jan-23,5560
Dharmapuri,Cotton,Jan-23,5745
Dharmapuri,Cotton,Feb-23,5735
Dharmapuri,Cotton,Feb-23,5585
Dharmapuri,Cotton,Feb-23,5655
Dharmapuri,Cotton,Mar-23,5695
Dharmapuri,Cotton,Mar-23,5685
Dharmapuri,Cotton,Mar-23,5585
Dharmapuri,Green Gram,Jan-18,5370
Dharmapuri,Green Gram,Jan-18,5285
Dharmapuri,Green Gram,Jan-18,5220
Dharmapuri,Green Gram,Feb-18,5280
Dharmapuri,Green Gram,Feb-18,5285
Dharmapuri,Green Gram,Feb-18,5330
Dharmapuri,Green Gram,Mar-18,5375
Dharmapuri,Green Gram,Mar-18,5220
Dharmapuri,Green Gram,Mar-18,5290
Dharmapuri,Green Gram,Apr-18,5300
Dharmapuri,Green Gram,Apr-18,5305
Dharmapuri,Green Gram,Apr-18,5290
Dharmapuri,Green Gram,May-18,5305
Dharmapuri,Green Gram,May-18,5370
Dharmapuri,Green Gram,Jun-18,5310
Dharmapuri,Green Gram,Jun-18,5355
Dharmapuri,Green Gram,Jun-18,5350
Dharmapuri,Green Gram,Jul-18,5280
Dharmapuri,Green Gram,Jul-18,5345
Dharmapuri,Green Gram,Aug-18,5290
Dharmapuri,Green Gram,Aug-18,5250
Dharmapuri,Green Gram,Sep-18,5400
Dharmapuri,Green Gram,Sep-18,5225
Dharmapuri,Green Gram,Oct-18,5230
Dharmapuri,Green Gram,Nov-18,5260
Dharmapuri,Green Gram,Dec-18,5250
Dharmapuri,Green Gram,Dec-18,5375
Dharmapuri,Green Gram,Jan-19,5325
Dharmapuri,Green Gram,Jan-19,5350
Dharmapuri,Green Gram,Jan-19,5250
Dharmapuri,Green Gram,Feb-19,5375
Dharmapuri,Green Gram,Feb-19,5400
Dharmapuri,Green Gram,Feb-19,5375
Dharmapuri,Green Gram,Feb-19,5265
Dharmapuri,Green Gram,Mar-19,5285
Dharmapuri,Green Gram,Mar-19,5370
Dharmapuri,Green Gram,Mar-19,5395
Dharmapuri,Green Gram,Apr-19,5375
Dharmapuri,Green Gram,Apr-19,5220
Dharmapuri,Green Gram,Apr-19,5310
Dharmapuri,Green Gram,May-19,5410
Dharmapuri,Green Gram,May-19,5250
Dharmapuri,Green Gram,Jun-19,5275
Dharmapuri,Green Gram,Jun-19,5405
Dharmapuri,Green Gram,Jun-19,5230
Dharmapuri,Green Gram,Jul-19,5345
Dharmapuri,Green Gram,Jul-19,5215
Dharmapuri,Green Gram,Aug-19,5265
Dharmapuri,Green Gram,Aug-19,5410
Dharmapuri,Green Gram,Aug-19,5350
Dharmapuri,Green Gram,Sep-19,5390
Dharmapuri,Green Gram,Oct-19,5325
Dharmapuri,Green Gram,Oct-19,5300
Dharmapuri,Green Gram,Nov-19,5220
Dharmapuri,Green Gram,Nov-19,5290
Dharmapuri,Green Gram,Nov-19,5220
Dharmapuri,Green Gram,Dec-19,5240
Dharmapuri,Green Gram,Dec-19,5360
Dharmapuri,Green Gram,Jan-20,5390
Dharmapuri,Green Gram,Jan-20,5360
Dharmapuri,Green Gram,Feb-20,5230
Dharmapuri,Green Gram,Feb-20,5305
Dharmapuri,Green Gram,Feb-20,5250
Dharmapuri,Green Gram,Mar-20,5360
Dharmapuri,Green Gram,Mar-20,5305
Dharmapuri,Green Gram,Mar-20,5380
Dharmapuri,Green Gram,Apr-20,5230
Dharmapuri,Green Gram,Apr-20,5220
Dharmapuri,Green Gram,May-20,5400
Dharmapuri,Green Gram,May-20,5315
Dharmapuri,Green Gram,May-20,5355
Dharmapuri,Green Gram,Jun-20,5265
Dharmapuri,Green Gram,Jun-20,5360
Dharmapuri,Green Gram,Jun-20,5255
Dharmapuri,Green Gram,Jul-20,5360
Dharmapuri,Green Gram,Aug-20,5315
Dharmapuri,Green Gram,Aug-20,5385
Dharmapuri,Green Gram,Sep-20,5270
Dharmapuri,Green Gram,Sep-20,5225
Dharmapuri,Green Gram,Nov-20,5265
Dharmapuri,Green Gram,Dec-20,5390
Dharmapuri,Green Gram,Jan-21,5340
Dharmapuri,Green Gram,Feb-21,5365
Dharmapuri,Green Gram,Feb-21,5230
Dharmapuri,Green Gram,Mar-21,5270
Dharmapuri,Green Gram,Apr-21,5270
Dharmapuri,Green Gram,May-21,5300
Dharmapuri,Green Gram,Jun-21,5320
Dharmapuri,Green Gram,Jun-21,5275
Dharmapuri,Green Gram,Jan-22,5275
Dharmapuri,Green Gram,Feb-22,5320
Dharmapuri,Green Gram,Feb-22,5275
Dharmapuri,Green Gram,Mar-22,5230
Dharmapuri,Green Gram,Mar-22,5410
Dharmapuri,Green Gram,Mar-22,5410
Dharmapuri,Green Gram,Apr-22,5325
Dharmapuri,Green Gram,Apr-22,5330
Dharmapuri,Green Gram,May-22,5285
Dharmapuri,Green Gram,May-22,5360
Dharmapuri,Green Gram,Jun-22,5365
Dharmapuri,Green Gram,Jun-22,5260
Dharmapuri,Green Gram,Jul-22,5370
Dharmapuri,Green Gram,Aug-22,5385
Dharmapuri,Green Gram,Oct-22,5365
Dharmapuri,Green Gram,Nov-22,5360
Dharmapuri,Green Gram,Jan-23,5270
Dharmapuri,Green Gram,Jan-23,5395
Dharmapuri,Green Gram,Feb-23,5375
Dharmapuri,Green Gram,Feb-23,5340
Dharmapuri,Green Gram,Feb-23,5300
Dharmapuri,Green Gram,Mar-23,5405
Dharmapuri,Green Gram,Mar-23,5270
Dharmapuri,Maize,Jan-19,1920
Dharmapuri,Maize,Jan-19,1930
Dharmapuri,Maize,Jan-19,1835
Dharmapuri,Maize,Feb-19,1820
Dharmapuri,Maize,Feb-19,1810
Dharmapuri,Maize,Mar-19,1815
Dharmapuri,Maize,Mar-19,1905
Dharmapuri,Maize,Apr-19,1830
Dharmapuri,Maize,Apr-19,1880
Dharmapuri,Maize,May-19,1845
